'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000425226.jpg', 'person',0.152083333,0.321875,0.777083333,0.903125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000165681.jpg', 'person',0.4953125,0.261261261,0.5859375,0.509009009,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000009772.jpg', 'person',0.5,0.359375,0.603636364,0.5546875,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000139099.jpg', 'person',0.778125,0.236203091,0.8546875,0.445916115,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000102331.jpg', 'person',0.394,0.128851541,0.552,0.425770308,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000395180.jpg', 'person',0.05,0.253638254,0.259375,0.904365904,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000301376.jpg', 'person',0.870870871,0.732,0.993993994,0.884,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078748.jpg', 'person',0.0875,0.05,0.1625,0.2375,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000139099.jpg', 'person',0.5515625,0.209713024,0.6046875,0.395143488,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000069213.jpg', 'person',0.1046875,0.039812646,0.4390625,0.943793911,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000031817.jpg', 'person',0,0.10625,0.988023952,0.95,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000579902.jpg', 'person',0.35971223,0.3625,0.68705036,0.784375,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182611.jpg', 'person',0.09375,0,0.754166667,0.678125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000178982.jpg', 'person',0.715625,0.580796253,0.7765625,0.793911007,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000357737.jpg', 'person',0.6328125,0.04375,0.915625,0.947916667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000279278.jpg', 'person',0.2453125,0.002331002,0.4515625,0.673659674,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000038829.jpg', 'person',0.3328125,0.192037471,0.5421875,0.915690867,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000494869.jpg', 'person',0.423887588,0.1375,0.845433255,0.6796875,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000329219.jpg', 'person',0.2734375,0.00234192,0.5046875,0.775175644,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000380706.jpg', 'person',0.43125,0.399061033,0.59375,0.889671362,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000546976.jpg', 'person',0.094,0.250666667,0.844,0.978666667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000493286.jpg', 'person',0.1328125,0.448467967,0.2140625,0.623955432,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078748.jpg', 'person',0.1484375,0.035416667,0.3171875,0.239583333,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000139099.jpg', 'person',0.2671875,0.200883002,0.3421875,0.419426049,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000122166.jpg', 'person',0.11875,0.46875,0.240625,0.9,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000394199.jpg', 'person',0.5125,0.072916667,0.9984375,0.997916667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000419974.jpg', 'person',0.253521127,0.3296875,0.361502347,0.44375,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000380706.jpg', 'person',0,0.342723005,0.0296875,0.638497653,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000424162.jpg', 'person',0.4625,0.259765625,0.6859375,0.916015625,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000380706.jpg', 'person',0.0390625,0.314553991,0.1046875,0.584507042,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000011149.jpg', 'person',0,0.008,0.15,0.32,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000492937.jpg', 'person',0.580065359,0.039215686,0.738562092,0.555555556,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000011149.jpg', 'person',0.834,0.002666667,0.998,0.84,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000165681.jpg', 'person',0.5484375,0.238738739,0.634375,0.578828829,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000464476.jpg', 'person',0.1,0.154666667,0.232,0.658666667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000139099.jpg', 'person',0,0.333333333,0.328125,0.91611479,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000169996.jpg', 'person',0.2671875,0.597916667,0.3828125,0.864583333,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000146667.jpg', 'person',0.3921875,0.06864564,0.7109375,0.565862709,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000424162.jpg', 'person',0.7078125,0.232421875,0.9203125,0.9296875,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000397133.jpg', 'person',0.60625,0.161592506,0.7765625,0.81030445,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000289343.jpg', 'person',0.38563327,0.3671875,0.49905482,0.64375,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000309391.jpg', 'person',0.94375,0.700520833,0.978125,0.924479167,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000579321.jpg', 'person',0.146875,0,0.521875,0.423694779,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000422706.jpg', 'person',0.00625,0.039812646,0.2296875,0.526932084,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000279278.jpg', 'person',0.5375,0,0.75,0.748251748,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000210273.jpg', 'person',0.828125,0.359813084,0.85625,0.450934579,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000261888.jpg', 'person',0.5640625,0.335680751,0.715625,0.922535211,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000246963.jpg', 'person',0.1296875,0.230952381,0.2140625,0.342857143,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000165681.jpg', 'person',0.48125,0.245495495,0.521875,0.490990991,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000445834.jpg', 'person',0.6625,0.421545667,0.80625,0.971896956,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000251140.jpg', 'person',0.509333333,0.548,0.714666667,0.726,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000176857.jpg', 'person',0.29,0.029333333,0.35,0.2,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000146667.jpg', 'person',0.253125,0.001855288,0.3234375,0.237476809,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000031817.jpg', 'person',0.856287425,0,0.997005988,0.35625,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000534605.jpg', 'person',0.471666667,0.2425,0.538333333,0.54,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000577932.jpg', 'person',0.4609375,0.423572744,0.590625,0.869244936,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000279278.jpg', 'person',0.3671875,0.002331002,0.4890625,0.571095571,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000422706.jpg', 'person',0,0.011709602,0.290625,0.365339578,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000292456.jpg', 'person',0.644,0.181333333,0.706,0.426666667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg', 'person',0.625882353,0.3390625,0.964705882,0.728125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000146667.jpg', 'person',0.1,0.031539889,0.1703125,0.256029685,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000291634.jpg', 'person',0.501154734,0.3078125,0.542725173,0.39375,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078748.jpg', 'person',0.3125,0.035416667,0.3921875,0.229166667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000017899.jpg', 'person',0.002083333,0.0171875,0.508333333,0.609375,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000395180.jpg', 'person',0.696875,0.388773389,0.7140625,0.41995842,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000093437.jpg', 'person',0.121875,0.022160665,0.6703125,0.980609418,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000488592.jpg', 'person',0.552083333,0.6734375,0.64375,0.8453125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000246963.jpg', 'person',0.234375,0.288095238,0.3375,0.502380952,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000279278.jpg', 'person',0.21875,0.027972028,0.2890625,0.470862471,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000577932.jpg', 'person',0.3609375,0.429097606,0.4890625,0.904235727,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000507975.jpg', 'person',0.4390625,0.029166667,0.590625,0.316666667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000176857.jpg', 'person',0.518,0.16,0.72,0.576,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433915.jpg', 'person',0.06875,0.127083333,0.446875,0.845833333,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000534605.jpg', 'person',0.103333333,0.12,0.251666667,0.925,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356387.jpg', 'person',0.722,0.611940299,0.826,0.985074627,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000067213.jpg', 'person',0.696875,0.682474227,0.790625,0.84742268,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000226408.jpg', 'person',0.01875,0.251599147,0.6046875,0.855010661,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000176857.jpg', 'person',0.45,0.010666667,0.586,0.416,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000507975.jpg', 'person',0.1390625,0.245833333,0.2140625,0.3875,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000200839.jpg', 'person',0.003125,0.466666667,0.0484375,0.5875,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000067213.jpg', 'person',0.771875,0.682474227,0.903125,0.845360825,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000068093.jpg', 'person',0.590625,0.125,0.8890625,0.941666667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000422706.jpg', 'person',0.0015625,0.330210773,0.1859375,0.742388759,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000292456.jpg', 'person',0.258,0.082666667,0.378,0.717333333,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000165681.jpg', 'person',0.5984375,0.114864865,0.646875,0.234234234,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000338304.jpg', 'person',0.588235294,0.3703125,0.748235294,0.5671875,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000068093.jpg', 'person',0.5453125,0.0625,0.721875,0.645833333,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000554002.jpg', 'person',0.6296875,0.084705882,0.721875,0.731764706,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000210299.jpg', 'person',0.196875,0.258333333,0.396875,0.677083333,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000291634.jpg', 'person',0.020785219,0.3015625,0.076212471,0.4328125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078748.jpg', 'person',0.38125,0.027083333,0.45,0.23125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000291634.jpg', 'person',0.72517321,0.303125,0.782909931,0.4484375,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000554002.jpg', 'person',0.40625,0,0.6453125,0.788235294,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000067213.jpg', 'person',0.0015625,0.742268041,0.084375,0.853608247,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000291634.jpg', 'person',0.374133949,0.315625,0.415704388,0.3703125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000248334.jpg', 'person',0.658,0.453333333,0.78,0.576,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000291634.jpg', 'person',0.309468822,0.3125,0.325635104,0.35625,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000248334.jpg', 'person',0.776,0.512,0.808,0.578666667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000554002.jpg', 'person',0.315625,0.002352941,0.471875,0.656470588,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000309391.jpg', 'person',0.6703125,0.484375,0.6953125,0.565104167,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000248334.jpg', 'person',0.83,0.48,0.914,0.581333333,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078748.jpg', 'person',0.453125,0.035416667,0.578125,0.227083333,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000122166.jpg', 'person',0.7890625,0.635416667,0.8109375,0.7125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000441586.jpg', 'person',0.478125,0.04,0.6359375,0.637647059,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000472623.jpg', 'person',0.36,0.3609375,0.418823529,0.471875,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000279278.jpg', 'person',0.88125,0.03962704,0.9984375,0.983682984,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000577932.jpg', 'person',0.6796875,0.429097606,0.71875,0.605893186,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000472623.jpg', 'person',0.294117647,0.3734375,0.355294118,0.4765625,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000178982.jpg', 'person',0.5015625,0.569086651,0.5828125,0.819672131,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000309391.jpg', 'person',0.821875,0.330729167,0.8421875,0.388020833,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000248334.jpg', 'person',0.928,0.522666667,0.962,0.602666667,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000045596.jpg', 'person',0.301470588,0.54375,0.323529412,0.5828125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078748.jpg', 'person',0.765625,0.108333333,0.8234375,0.33125,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000246963.jpg', 'person',0.3453125,0.25952381,0.43125,0.519047619,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
'TRAINING','/content/drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000481386.jpg', 'person',0.224824356,0.15,0.74941452,0.909375,/content/drive/MyDrive/Accenture/proj/my_custom_dataset/,,
